Shop Name,Shop Description,Item Count,product url
IndiaSajawatnPujaHut,One stop shop for Puja and Indian Cultural items,1 item,https://www.etsy.com/in-en/shop/IndiaSajawatnPujaHut
IndiasClosetLA,All Things Jewelry,1 item,https://www.etsy.com/in-en/shop/IndiasClosetLA
IndiasCollection,"Organic lipsticks ,  liquid matte , lipsticks",0 items,https://www.etsy.com/in-en/shop/IndiasCollection
IndiasCosmetics,"Affordable and cruelty free lashes, glosses and scrubs.",3 items,https://www.etsy.com/in-en/shop/IndiasCosmetics
indiascraftydesigns,india’s crafty designs,2 items,https://www.etsy.com/in-en/shop/indiascraftydesigns
Indiascreatespace,All things custom made and blanks :),24 items,https://www.etsy.com/in-en/shop/Indiascreatespace
IndiasCreations,"Unique hand dyed yarn from NSW, Australia.",0 items,https://www.etsy.com/in-en/shop/IndiasCreations
IndiasCustoms,Hi my name is India. I sell anime paintings!,1 item,https://www.etsy.com/in-en/shop/IndiasCustoms
IndiasDesigns,Authentic Indian art,0 items,https://www.etsy.com/in-en/shop/IndiasDesigns
Indiasdesignstudio,Canva-editable templates for beauty brand/professionals,4 items,https://www.etsy.com/in-en/shop/Indiasdesignstudio
IndiaSellsSomeArt,Abstract artwork and Brighton inspired prints,0 items,https://www.etsy.com/in-en/shop/IndiaSellsSomeArt
Indiashaat,Unique Designs of Handmade Jewellery,24 items,https://www.etsy.com/in-en/shop/Indiashaat
IndiaSherretArt,Paintings from adventures and the heart.,0 items,https://www.etsy.com/in-en/shop/IndiaSherretArt
IndiasIllustrations,Wildlife & Natural History Prints,12 items,https://www.etsy.com/in-en/shop/IndiasIllustrations
IndiaSilverArt,A Hub of Silver Handmade Jewelry,155 items,https://www.etsy.com/in-en/shop/IndiaSilverArt
IndiaSilverShop,**IndiaSilverShop**,1155 items,https://www.etsy.com/in-en/shop/IndiaSilverShop
IndiasInventionsShop,Premium Customs,1 item,https://www.etsy.com/in-en/shop/IndiasInventionsShop
IndiasLittleCloset,Check us out! We have great deal & best quality!,0 items,https://www.etsy.com/in-en/shop/IndiasLittleCloset
indiasmama,india's mama,0 items,https://www.etsy.com/in-en/shop/indiasmama
indiasnails,Pretty Hand Painted False Nails,0 items,https://www.etsy.com/in-en/shop/indiasnails
INDIASOFIADESIGN,"Small Batch Accessories Handmade in Cambridge, UK",0 items,https://www.etsy.com/in-en/shop/INDIASOFIADESIGN
IndiaSOL,Slices of Life from India & around in cross stitch,8 items,https://www.etsy.com/in-en/shop/IndiaSOL
INDIASOUVENIRSHOP,Meena gams palace,1 item,https://www.etsy.com/in-en/shop/INDIASOUVENIRSHOP
indiasparkles,A 925 Sterling Silver Jewelry Store,0 items,https://www.etsy.com/in-en/shop/indiasparkles
INDIASPICECREATION,Handmade Wooden Chess pieces and  Spice box Utilities.,57 items,https://www.etsy.com/in-en/shop/INDIASPICECREATION
indiaspinnerrings,Personalized Engraving Jewelry and Gifts ,284 items,https://www.etsy.com/in-en/shop/indiaspinnerrings
indiasroses,India's Roses,0 items,https://www.etsy.com/in-en/shop/indiasroses
IndiasStudioDesigns,Luxury cards designed to stand out on the mantle piece.,1 item,https://www.etsy.com/in-en/shop/IndiasStudioDesigns
IndiasSweetEats,"Fresh Baked Goods!!
**Local pickup and delivery only**",0 items,https://www.etsy.com/in-en/shop/IndiasSweetEats
IndiasTofah,Authentic Indian decor,1 item,https://www.etsy.com/in-en/shop/IndiasTofah
INDIASTON,Begin your Adventure!,5 items,https://www.etsy.com/in-en/shop/INDIASTON
IndiaStoneTreasures,India Stone Treasures,0 items,https://www.etsy.com/in-en/shop/IndiaStoneTreasures
INDIAsTradition,INDIAsTradition always tries to serve you best .,2 items,https://www.etsy.com/in-en/shop/INDIAsTradition
IndiaStreet,"Vintage treasures with patina, pedigree and provenance.",22 items,https://www.etsy.com/in-en/shop/IndiaStreet
IndiaTextileCompany,Ethically sourcing and producing Indian textiles,26 items,https://www.etsy.com/in-en/shop/IndiaTextileCompany
Indiatextilesshop,"Manufacture All kind Textile, Yak wool shawl wholesaler",75 items,https://www.etsy.com/in-en/shop/Indiatextilesshop
IndiatoIndiana,Beautiful products from your home for a great cause!,0 items,https://www.etsy.com/in-en/shop/IndiatoIndiana
indiatoworldwide,handmade embroidery and hand crafted paint by us.,19 items,https://www.etsy.com/in-en/shop/indiatoworldwide
indiatrade,India Trade Vintage & Vogue,0 items,https://www.etsy.com/in-en/shop/indiatrade
IndiaTradition,Traditional Indian Jewelry,177 items,https://www.etsy.com/in-en/shop/IndiaTradition
Indiatrend,JEWELS FIT FOR A MAHARANI,0 items,https://www.etsy.com/in-en/shop/Indiatrend
IndiAugust,Children's Boutique Jewelry,0 items,https://www.etsy.com/in-en/shop/IndiAugust
IndiaUnveiled,•Indian vintage kitchen / home decor  & custom artwork•,0 items,https://www.etsy.com/in-en/shop/IndiaUnveiled
IndiAvatarCo,IndiAvatarCo,60 items,https://www.etsy.com/in-en/shop/IndiAvatarCo
IndiaVintageCraft,"Indian Print Pareo,Sarong, Duppta 
Gemstone Circle",89 items,https://www.etsy.com/in-en/shop/IndiaVintageCraft
IndiavintageDesigns,Indian Patchwork Tapestries,2 items,https://www.etsy.com/in-en/shop/IndiavintageDesigns
IndiaVintageNY,Vintage Unique Handmade Dhurrie Rugs from India,16 items,https://www.etsy.com/in-en/shop/IndiaVintageNY
IndiaWEARandFLUTES,"Handmade Jewelry, Clothes, and Flutes from India",0 items,https://www.etsy.com/in-en/shop/IndiaWEARandFLUTES
IndiaxArt,Personalised Sassy Prints,6 items,https://www.etsy.com/in-en/shop/IndiaxArt
indiaylaluna,Handmade Pieces for Incredible Souls,24 items,https://www.etsy.com/in-en/shop/indiaylaluna
INDICUMJAIPUR,INDICUM ,0 items,https://www.etsy.com/in-en/shop/INDICUMJAIPUR
IndiDoodle,Botanical brown sugar doodles <3,1 item,https://www.etsy.com/in-en/shop/IndiDoodle
Indieandrain,Indie & Rain,1 item,https://www.etsy.com/in-en/shop/Indieandrain
indigoindia,Ethnic Art,0 items,https://www.etsy.com/in-en/shop/indigoindia
IndigoOfindia,Indian Art on Indigo Handmade Products,338 items,https://www.etsy.com/in-en/shop/IndigoOfindia
IndyaJewels,FLASH JEWELRY SALE! TODAY ONLY 10-15% OFF!!,140 items,https://www.etsy.com/in-en/shop/IndyaJewels
InfiniteforIndia,Infinite for India,0 items,https://www.etsy.com/in-en/shop/InfiniteforIndia
InfinityJewelryIndia,925 Sterling Silver Gemstone Jewelry,98 items,https://www.etsy.com/in-en/shop/InfinityJewelryIndia
InfinityJewelsIndia,Best Place For Increase Your Style ,605 items,https://www.etsy.com/in-en/shop/InfinityJewelsIndia
InfinityrugsIndia,Buy Handmade Rugs At Competitive Price,230 items,https://www.etsy.com/in-en/shop/InfinityrugsIndia
InkAndThreadByIndia,One-of-a-kind hand embroidery and calligraphy✨,1 item,https://www.etsy.com/in-en/shop/InkAndThreadByIndia
inkprofitsindia,Handmade from love,1 item,https://www.etsy.com/in-en/shop/inkprofitsindia
InnerPeaceIndia,Crystals and designer handmade jewelry sold worldwide!,0 items,https://www.etsy.com/in-en/shop/InnerPeaceIndia
InspireIndia,Inspire India,0 items,https://www.etsy.com/in-en/shop/InspireIndia
IntoIndia,Creating prints to fundraise for a great cause!,0 items,https://www.etsy.com/in-en/shop/IntoIndia
INVENTINDIA,Cute and exquisite handmade gifts and decor!,25 items,https://www.etsy.com/in-en/shop/INVENTINDIA
invogueindia,"Apparels, Handicrafts, Home Decor, Furnishings",0 items,https://www.etsy.com/in-en/shop/invogueindia
invoguejewelryindia,Sterling 925 Silver Jewelry Ethnic Collection,0 items,https://www.etsy.com/in-en/shop/invoguejewelryindia
ISignsIndia,Digital Art & Engraving Designs,4 items,https://www.etsy.com/in-en/shop/ISignsIndia
IslandRenaissance,Artwork for your home or office interior.,6 items,https://www.etsy.com/in-en/shop/IslandRenaissance
iThinkblogger,@ithink.blogger-canvas paintings,0 items,https://www.etsy.com/in-en/shop/iThinkblogger
ItsABeautifulGift,"Handmade Earrings, Personalized gifts.",1 item,https://www.etsy.com/in-en/shop/ItsABeautifulGift
IzzkiIndiaArtPrints,Izzki India Art Prints,5 items,https://www.etsy.com/in-en/shop/IzzkiIndiaArtPrints
JadeMadeClayCo,A Handmade Clay Jewelry Shop,26 items,https://www.etsy.com/in-en/shop/JadeMadeClayCo
JaguarIndia,Handmade Jewelry,217 items,https://www.etsy.com/in-en/shop/JaguarIndia
JaiArtIndia,"Mandala artist | Coloring pages, books, originals",6 items,https://www.etsy.com/in-en/shop/JaiArtIndia
JAIHOINDIA,One stop store for all your jewellery needs!,527 items,https://www.etsy.com/in-en/shop/JAIHOINDIA
JainishJewelryStore,All our jewellery is handmade in 925 Sterling Silver,61 items,https://www.etsy.com/in-en/shop/JainishJewelryStore
JaipriIndia,Indian Luxury Jewelry,165 items,https://www.etsy.com/in-en/shop/JaipriIndia
JaipurBeadsIndia,Gems Stone HUB,0 items,https://www.etsy.com/in-en/shop/JaipurBeadsIndia
JaipurBlvd,"Exclusive, Exquisite & Bespoke Handcrafted Jewelry",137 items,https://www.etsy.com/in-en/shop/JaipurBlvd
jaipurcraftboutiques,We are dealing in natural Gems stone with fine quality.,0 items,https://www.etsy.com/in-en/shop/jaipurcraftboutiques
JaipuremporiumIndia,Oriental Gold And Silver Fine Jewels,83 items,https://www.etsy.com/in-en/shop/JaipuremporiumIndia
jaipurifabricshop,Indian beach sarong and Printed Fabric,113 items,https://www.etsy.com/in-en/shop/jaipurifabricshop
JaipurIndiaFasStudio,We Deliver Happiness,265 items,https://www.etsy.com/in-en/shop/JaipurIndiaFasStudio
JaipurkurtisIndia,indian Exclusive handmade product / women ethnic wear,0 items,https://www.etsy.com/in-en/shop/JaipurkurtisIndia
JaipurMartIndia,A one stop Destination of  handmade jewelry,14 items,https://www.etsy.com/in-en/shop/JaipurMartIndia
JaipurRoseJewelry,Indian jewelry handcrafted in India by artisans.,11 items,https://www.etsy.com/in-en/shop/JaipurRoseJewelry
JaipurRugsBoutique,Fine Handcrafted Dhurrie Rugs From India,24 items,https://www.etsy.com/in-en/shop/JaipurRugsBoutique
Jaipurrugsfables,Persian and Indian Rugs,3 items,https://www.etsy.com/in-en/shop/Jaipurrugsfables
Jaipursilver925,Gold & Silver Jewelry with natural stones and diamonds,144 items,https://www.etsy.com/in-en/shop/Jaipursilver925
JaipursilverjewIndia,Silver Solid Boho Jewelry Artisan Handmade 925 Sterling,676 items,https://www.etsy.com/in-en/shop/JaipursilverjewIndia
JaipurStoneMarket,WHOLESALER OF ALL TYPES OF GEMSTONE.  70% OFF,472 items,https://www.etsy.com/in-en/shop/JaipurStoneMarket
JaipurWalaIndia,Delivering Happiness To Your Home,393 items,https://www.etsy.com/in-en/shop/JaipurWalaIndia
JaishreeIndia,We love when our hand made products make people happy.,98 items,https://www.etsy.com/in-en/shop/JaishreeIndia
jalajhandicrafts,Manufacturer of All Type Home Furnishing Made-up Items.,567 items,https://www.etsy.com/in-en/shop/jalajhandicrafts
JANGIDART2022,Indian furniture home Décor,118 items,https://www.etsy.com/in-en/shop/JANGIDART2022
JaniCoutureIndia,Bollywood inspired designer lehengas,37 items,https://www.etsy.com/in-en/shop/JaniCoutureIndia
JCFashionIndia,A dedicated store for complete wedding event,207 items,https://www.etsy.com/in-en/shop/JCFashionIndia
JDigiPrints,"Digital prints for nursery, home décor and more...",0 items,https://www.etsy.com/in-en/shop/JDigiPrints
JenithHandicrafts,Marble And  Wood Handmade Products for Home Decor,1846 items,https://www.etsy.com/in-en/shop/JenithHandicrafts
JewelkraftIndia,quality products with reasonable prices,44 items,https://www.etsy.com/in-en/shop/JewelkraftIndia
JewelryArtIndia,Natural Gemstone & 925 Silver Handmade Jewelry!!,270 items,https://www.etsy.com/in-en/shop/JewelryArtIndia
JewelryAvatar,Boho Jewelry and Handmade Clothing ,0 items,https://www.etsy.com/in-en/shop/JewelryAvatar
JewelrybazaarIndia,Unique Handmade Jewelry & Unusual Jewelry Supplies   ,1071 items,https://www.etsy.com/in-en/shop/JewelrybazaarIndia
JewelryboxIndia,Modern and Unique Gold & Diamonds Jewellery,1 item,https://www.etsy.com/in-en/shop/JewelryboxIndia
JewelryCraftsIndia,Enhance Your Beauty With Our Handmade Designer Jewelry.,100 items,https://www.etsy.com/in-en/shop/JewelryCraftsIndia
JewelryIndiaArt,UNIQUE JEWELRY WITH DAINTY LOOK,193 items,https://www.etsy.com/in-en/shop/JewelryIndiaArt
JewelryIndiaFinds,Handmade Jewelry ,500 items,https://www.etsy.com/in-en/shop/JewelryIndiaFinds
JewelsCraftIndia,"Handmade to Perfection, Since-1982",65 items,https://www.etsy.com/in-en/shop/JewelsCraftIndia
Jewelsinindia,We Are Manufacturer Wholesale Handmade Gemstone Jewelry,0 items,https://www.etsy.com/in-en/shop/Jewelsinindia
JewelsOfIndia,It's Ethnic. It's Unique. It's Indian.,0 items,https://www.etsy.com/in-en/shop/JewelsOfIndia
JEWELUXINDIA,Manufacturer of Sterling silver 92.5 & Brass Jewelry,11 items,https://www.etsy.com/in-en/shop/JEWELUXINDIA
JFKIndia,Pick My Gift,2 items,https://www.etsy.com/in-en/shop/JFKIndia
JIYOINDIA,We deal in Personalized gift items,5 items,https://www.etsy.com/in-en/shop/JIYOINDIA
JkGemsIndia,I am wholesaler of all kind gemstone and beads,321 items,https://www.etsy.com/in-en/shop/JkGemsIndia
JMMCEXPROBIZ,PURE HANDLOOM PRODUCTS WITH ORGANIC COLOUR AND ECO FRIE,29 items,https://www.etsy.com/in-en/shop/JMMCEXPROBIZ
JoharKamalIndia,Hḁndmade and handicraft jewellery,30 items,https://www.etsy.com/in-en/shop/JoharKamalIndia
JSAdesignWear,JSA CREATIONS,35 items,https://www.etsy.com/in-en/shop/JSAdesignWear
JSRCREATIONSIndia,JSR CREATIONS [MADE IN INDIA],1 item,https://www.etsy.com/in-en/shop/JSRCREATIONSIndia
JuliArtIndia,Handi ART Keychain And Earings (Love Couple keychain),0 items,https://www.etsy.com/in-en/shop/JuliArtIndia
JustMakeItIndia,Indian Handicraft,398 items,https://www.etsy.com/in-en/shop/JustMakeItIndia
KaalaThala,"Southern Indian Wooden Bull Heads from Kerala, India.",0 items,https://www.etsy.com/in-en/shop/KaalaThala
KaanchiJewelsIndia,"Gold, silver and Victorian Jewellery",775 items,https://www.etsy.com/in-en/shop/KaanchiJewelsIndia
KaazIndia,Handcrafted Indian enamelled buttons,1 item,https://www.etsy.com/in-en/shop/KaazIndia
KalakariIndiaUS,KALAKARI INDIA : OWN A PIECE OF HERITAGE,28 items,https://www.etsy.com/in-en/shop/KalakariIndiaUS
KalakraftIndia,art and handmade goods,5 items,https://www.etsy.com/in-en/shop/KalakraftIndia
KalawalaIndia,Handmade home decor and gifts from India,11 items,https://www.etsy.com/in-en/shop/KalawalaIndia
KalistaHomeDecor,Kalista,0 items,https://www.etsy.com/in-en/shop/KalistaHomeDecor
KalpaneIndia,Handmade products crafted by master artisans in India,21 items,https://www.etsy.com/in-en/shop/KalpaneIndia
KanelleHqIndia,Modern contemporary clothing for women,35 items,https://www.etsy.com/in-en/shop/KanelleHqIndia
Kanthahubindia,"Vintage ,kantha quilt, handicraft,ravishing bedsheet",47 items,https://www.etsy.com/in-en/shop/Kanthahubindia
KarigharIndiaStore,House of Indian weaves,31 items,https://www.etsy.com/in-en/shop/KarigharIndiaStore
KarmacraftsIndia,Exclusive Handmade Mala's and Bracelets,21 items,https://www.etsy.com/in-en/shop/KarmacraftsIndia
KashiBoutique,Kashi Boutique - Indian fashion and accessories,0 items,https://www.etsy.com/in-en/shop/KashiBoutique
Kataaksh,Printed Sarcasm,10 items,https://www.etsy.com/in-en/shop/Kataaksh
KatherineLandisChase,Katherine Landis Chase,0 items,https://www.etsy.com/in-en/shop/KatherineLandisChase
KaunsiurgeIndia,TresChic Candles,0 items,https://www.etsy.com/in-en/shop/KaunsiurgeIndia
KeepWritingStudio,"Calligraphy wedding place card base in New Delhi, INDIA",1 item,https://www.etsy.com/in-en/shop/KeepWritingStudio
KenosisIndia,EMBRACING HOMES WITH BESOPKE DESIGN.,0 items,https://www.etsy.com/in-en/shop/KenosisIndia
KGNIndiaGems,Our Aim is Satisfaction Of Customer and Needs,215 items,https://www.etsy.com/in-en/shop/KGNIndiaGems
KhanakINDIA,One stop solution for Handifrafts and interiors,2 items,https://www.etsy.com/in-en/shop/KhanakINDIA
KhushbooIndia,Krishna's Creations,7 items,https://www.etsy.com/in-en/shop/KhushbooIndia
KidsArtFunStore,Coloring books and art for kids,60 items,https://www.etsy.com/in-en/shop/KidsArtFunStore
KimonoByIndia,Women`s HandMade Dress And Jacket,79 items,https://www.etsy.com/in-en/shop/KimonoByIndia
KimonoRobesIndia,House of Cotton Robes Kimono Handicraft & Vintage,277 items,https://www.etsy.com/in-en/shop/KimonoRobesIndia
Kingwellindia,Wooden Eductional Toys,164 items,https://www.etsy.com/in-en/shop/Kingwellindia
KIRANCRAFTSIndia,KIRAN CRAFTS INDIA,1 item,https://www.etsy.com/in-en/shop/KIRANCRAFTSIndia
KiriKiriShop,"""Stones on the river bed"" -Handcrafted Gemstone Jewelry",21 items,https://www.etsy.com/in-en/shop/KiriKiriShop
KiwiPens,Handmade and Vintage Pens,117 items,https://www.etsy.com/in-en/shop/KiwiPens
KNACKOUT,Indian store for purchase of handmade art works. 💕,1 item,https://www.etsy.com/in-en/shop/KNACKOUT
KohinoorgemsIndia,"We Deals in Precious, Semi-Precious Gemstone & Beads",35 items,https://www.etsy.com/in-en/shop/KohinoorgemsIndia
KRAFTSdeIndiaStore,KRAFTS de India,0 items,https://www.etsy.com/in-en/shop/KRAFTSdeIndiaStore
KreativeArtsIndia,"""Good Design for Good Moments""",207 items,https://www.etsy.com/in-en/shop/KreativeArtsIndia
KrishArtworksIndia,Vibrant artifacts shop from the land of diversity.,13 items,https://www.etsy.com/in-en/shop/KrishArtworksIndia
KrishnaSpices,Home Made Organic Spices,2 items,https://www.etsy.com/in-en/shop/KrishnaSpices
KyariCrafts,We bring out real craftsmanship to the whole world...,25 items,https://www.etsy.com/in-en/shop/KyariCrafts
Labelbyh,Labelbyh,17 items,https://www.etsy.com/in-en/shop/Labelbyh
LabradoriteGemstone,I am manufacturer & wholesaler beautiful Gemstone,68 items,https://www.etsy.com/in-en/shop/LabradoriteGemstone
LaCreativeIndia,Our Motto - buydirect-bestrates ,0 items,https://www.etsy.com/in-en/shop/LaCreativeIndia
